,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
664286,3577002,3048672,High,SE,AUTO ACC/INJURY,P173340114,3200 BOSTON ST,39.27732,-76.57095,2017-11-30
664330,3577046,3042304,Low,NE,AUTO ACCIDENT,P173311591,2400 BLK ECHODALE AV,39.353305,-76.569653,2017-11-27
664346,3577062,3039889,Low,SE,AUTO ACCIDENT,P173301288,2400 ORLEANS ST,39.295603,-76.583058,2017-11-26
664372,3577088,3052532,Low,NE,AUTO ACCIDENT,P173351696,6700 PULASKI HY,39.305727000000005,-76.536888,2017-12-01
664392,3577109,3025510,Low,SW,HIT AND RUN,P173240821,300 MARYDELL RD,39.28139,-76.689515,2017-11-20
664403,3577120,3026190,High,SD,AUTO ACC/INJURY,P173241608,3800 POTEE ST,39.236916,-76.612004,2017-11-20
664423,3577140,3040110,Low,NW,AUTO ACCIDENT,P173301544,2800 BLK REISTERSTOWN RD,39.320209000000006,-76.653875,2017-11-26
664452,3577169,3045401,Low,CD,AUTO ACCIDENT,P173322086,NB I 100 N/E CHASE ST,39.302440999999995,-76.614417,2017-11-28
664473,3577190,3036821,Low,SW,AUTO ACCIDENT,P173290311,2400 N FOREST PARK AV,39.315598,-76.705215,2017-11-25
664501,3577218,3072286,Low,ND,AUTO ACCIDENT,P173431080,SB I 100 S/W COLD SPRING LN,39.345103,-76.62550300000001,2017-12-09
664505,3577222,3060739,Low,SE,AUTO ACCIDENT,P173382581,BALTIMORE TRAVEL PLAZA,39.290442999999996,-76.61233299999999,2017-12-04
664529,3577246,3062500,Low,NE,AUTO ACCIDENT,P173391621,5400 BOWLEYS LN,39.319713,-76.551987,2017-12-05
664537,3577254,3058751,Low,CD,AUTO ACCIDENT,P173380271,300 E PRATT ST,39.286612,-76.610875,2017-12-04
664540,3577257,3076656,Low,SE,AUTO ACCIDENT,P173451539,4600 EASTERN AV,39.286983,-76.55715,2017-12-11
664575,3577292,3076907,Low,NE,AUTO ACCIDENT,P173451814,3300 HILLEN RD,39.328697999999996,-76.58931199999999,2017-12-11
664601,3577318,3074356,Low,SE,HIT AND RUN,P173441106,6300 EASTERN AV,39.287698,-76.54061899999999,2017-12-10
664604,3577321,3073796,Low,ND,AUTO ACCIDENT,P173440460,3000 BLK GUILFORD AV,39.324754999999996,-76.613285,2017-12-10
664610,3577327,3062998,Low,SW,HIT AND RUN,P173392217,2700 WILKENS AV,39.27802,-76.658845,2017-12-05
664621,3577338,3071721,High,WD,AUTO ACC/INJURY,P173430430,600 N PAYSON ST,39.295429999999996,-76.649054,2017-12-09
664649,3577366,3071822,High,ND,AUTO ACC/INJURY,P173430549,800 E BELVEDERE AV,39.362997,-76.60540300000001,2017-12-09
664655,3577372,3051129,Low,NE,HIT AND RUN,P173350054,1900 WOODBOURNE AV,39.355264,-76.580786,2017-12-01
664664,3577381,3080308,Low,SW,AUTO ACCIDENT,P173470037,2100 HOLLINS ST,39.286955,-76.650152,2017-12-13
664686,3577403,3082429,Low,WD,AUTO ACCIDENT,P173472418,2400 W NORTH AV,39.309536,-76.655952,2017-12-13
664714,3577432,3071727,Low,NW,AUTO ACCIDENT,P173430438,3800 GARRISON BL,39.331354,-76.682597,2017-12-09
664730,3577448,3058372,High,WD,AUTO ACC/INJURY,P173372438,2400 W FRANKLIN ST,39.293515,-76.65486,2017-12-03
664744,3577462,3066557,Low,SE,HIT AND RUN,P173410297,6500 EASTERN AV,39.287889,-76.536234,2017-12-07
664823,3577541,3072915,Low,NW,AUTO ACCIDENT,P173431771,5500 REISTERSTOWN RD,39.347769,-76.690492,2017-12-09
664830,3577548,3087747,Low,CD,AUTO ACCIDENT,P173501613,2600 MADISON AV,39.315123,-76.640333,2017-12-16
664836,3577554,3071787,Low,SW,HIT AND RUN,P173430513,2400 ASHTON ST,39.280784999999995,-76.654402,2017-12-09
664843,3577561,3089529,Low,NW,HIT AND RUN,P173510198,2700 ALLENDALE RD,39.318324,-76.68053499999999,2017-12-17
664898,3577616,3074257,Low,WD,AUTO ACCIDENT,P173440972,400 BLK N MOUNT ST,39.29361,-76.64405699999999,2017-12-10
664901,3577619,3072524,Low,ND,AUTO ACCIDENT,P173431330,5300 YORK RD,39.354463,-76.609868,2017-12-09
664906,3577624,3058773,Low,NW,AUTO ACCIDENT,P173380299,3200 BLK GWYNNS FALLS PY,39.314437,-76.671419,2017-12-04
664974,3577692,3068213,Low,SE,AUTO ACCIDENT,P173412235,6600 HOLABIRD AV,39.272449,-76.53367,2017-12-07
664993,3577711,3086665,Low,ND,HIT AND RUN,P173491527,1000 W 41ST ST,39.33742,-76.634305,2017-12-15
665041,3577759,3063389,Low,NE,AUTO ACCIDENT,P173392661,1300 GLENWOOD AV,39.352437,-76.596466,2017-12-05
665043,3577761,3049823,Low,NE,HIT AND RUN,P173341474,5600 WOODMONT AV,39.357268,-76.590745,2017-11-30
665061,3577779,3079328,Low,SW,AUTO ACCIDENT,P173461734,4200 BLK FREDERICK AV,39.281665000000004,-76.68558900000001,2017-12-12
665085,3577803,3086907,Low,NE,AUTO ACCIDENT,P173491798,6100 BOWLEYS LN,39.314423,-76.54529000000001,2017-12-15
665093,3577811,3066207,Low,NW,AUTO ACCIDENT,P173402945,2500-BLK N ELLAMONT ST,39.315441,-76.671322,2017-12-06
665099,3577817,3088937,Low,ND,HIT AND RUN,P173502948,700 W 40TH ST,39.33715,-76.629375,2017-12-16
665108,3577826,3071304,Low,CD,AUTO ACCIDENT,P173422844,2200 BROOKFIELD AV,39.313133,-76.633228,2017-12-08
665122,3577840,3066751,Low,NW,AUTO ACCIDENT,P173410524,7200 PARK HEIGHTS AV,39.368648,-76.707498,2017-12-07
665130,3577848,3088915,Low,SW,AUTO ACCIDENT,P173502925,4700 BLK FREDERICK AV,39.281426,-76.69305899999999,2017-12-16
665132,3577850,3082655,Medium,ND,HIT AND RUN,P173472672,400 W 28TH ST,39.320284,-76.623428,2017-12-13
665134,3577852,3075183,Low,NE,HIT AND RUN,P173442009,3200 LAKE AV,39.321721000000004,-76.570235,2017-12-10
665135,3577853,3051488,Low,ED,AUTO ACCIDENT,P173350456,2900 E MADISON ST,39.300143,-76.57639,2017-12-01
665139,3577857,3059503,Low,SE,AUTO ACCIDENT,P173381174,3700 FLEET ST,39.285647,-76.565822,2017-12-04
665165,3577883,3067870,Medium,SE,AUTO ACCIDENT,P173411849,1500 E FAYETTE ST,39.293267,-76.597274,2017-12-07
665224,3577942,3052304,Low,SD,HIT AND RUN,P173351420,3400 ANNAPOLIS RD,39.247966999999996,-76.640041,2017-12-01
665274,3577992,3092668,Low,SE,AUTO ACCIDENT,P173521297,6100 HOLABIRD AV,39.272124,-76.542923,2017-12-18
665365,3578083,3078138,Low,NE,HIT AND RUN,P173460363,1700 SHERWOOD AV,39.360124,-76.58099399999999,2017-12-12
665380,3578098,3091986,Low,WD,AUTO ACCIDENT,P173520518,500 N CALHOUN ST,39.294357,-76.639876,2017-12-18
665385,3578103,3094005,Low,NE,AUTO ACCIDENT,P173522797,5100 BELAIR RD,39.336123,-76.554427,2017-12-18
665400,3578118,3079239,Low,SE,HIT AND RUN,P173461635,2100 VAN DEMAN ST,39.265667,-76.53555300000001,2017-12-12
665414,3578132,3076615,Low,ND,AUTO ACCIDENT,P173451496,W NORTHERN PY/SB I 100 S,39.287869,-76.610827,2017-12-11
665431,3578149,3101780,Low,NW,HIT AND RUN,P173552785,3500 DOLFIELD AV,39.334125,-76.673723,2017-12-21
665432,3578150,3097259,Low,ED,HIT AND RUN,P173540624,1700 N REGESTER ST,39.30996,-76.594009,2017-12-20
665434,3578152,3095725,High,NE,AUTO ACC/INJURY,P173531896,2800 PELHAM AV,39.325563,-76.572151,2017-12-19
665453,3578171,3091873,Low,WD,AUTO ACCIDENT,P173520367,2300 BLK REISTERSTOWN RD,39.315044,-76.64852900000001,2017-12-18
665482,3578200,3099680,Low,ND,AUTO ACCIDENT,P173550455,4400 N CHARLES ST,39.343578,-76.621813,2017-12-21
665500,3578218,3079367,Low,SD,AUTO ACCIDENT,P173461790,3600 EVERETT ST,39.232088,-76.59062800000001,2017-12-12
665501,3578219,3096525,High,SW,AUTO ACC/INJURY,P173532775,700 BLK POPLAR GROVE ST,39.295627,-76.664985,2017-12-19
665532,3578250,3076386,Low,SE,AUTO ACCIDENT,P173451232,6200 ERDMAN AV,39.30133,-76.543693,2017-12-11
665550,3578268,3090462,Low,NE,HIT AND RUN,P173511225,2400 WELLBRIDGE DR,39.367701000000004,-76.563856,2017-12-17
665569,3578287,3086574,Low,CD,AUTO ACCIDENT,P173491424,900 N CHARLES ST,39.299794,-76.615812,2017-12-15
665571,3578289,3090353,Low,SW,HIT AND RUN,P173511115,2100 GARRISON BL,39.311513,-76.675165,2017-12-17
665585,3578303,3111116,Low,ND,AUTO ACCIDENT,P173600562,3400 FALLS RD,39.329873,-76.634702,2017-12-26
665619,3578337,3084877,High,NW,AUTO ACC/INJURY,P173482418,4600 PARK HEIGHTS AV,39.342442,-76.668791,2017-12-14
665649,3578367,3076919,Low,NE,AUTO ACCIDENT,P173451831,3800 PARKMONT AV,39.349292999999996,-76.544495,2017-12-11
665650,3578368,3104106,Low,ED,HIT AND RUN,P173562534,3000 E FEDERAL ST,39.309245000000004,-76.57570799999999,2017-12-22
665671,3578389,3087645,Low,SD,AUTO ACCIDENT,P173501491,NB MD 300 N/S MONROE ST,39.284134,-76.64670600000001,2017-12-16
665698,3578416,3104582,Low,CD,HIT AND RUN,P173570320,NB I 100 N/N CHARLES ST,39.290908,-76.615223,2017-12-23
665702,3578420,3097997,Low,NE,AUTO ACCIDENT,P173541486,4400 FRANKFORD AV,39.336163,-76.549701,2017-12-20
665764,3578482,3095146,Low,NW,HIT AND RUN,P173531239,5300 WABASH AV,39.343392,-76.694168,2017-12-19
665782,3578500,3079142,Low,SD,AUTO ACCIDENT,P173461533,800 ROUNDVIEW RD,39.246840999999996,-76.621977,2017-12-12
665789,3578507,3078127,Low,NE,AUTO ACCIDENT,P173460353,1600 GORSUCH AV,39.321718,-76.59548199999999,2017-12-12
665864,3578582,3092129,Low,WD,AUTO ACCIDENT,P173520678,1800 W LEXINGTON ST,39.290564,-76.64583499999999,2017-12-18
665866,3578584,3092537,Low,ND,HIT AND RUN,P173521147,2100 MARYLAND AV,39.313322,-76.61805,2017-12-18
665870,3578588,3081844,Low,CD,AUTO ACCIDENT,P173471765,100 BLK CLAY ST,39.292325,-76.61727900000001,2017-12-13
665871,3578589,3089381,Low,ED,AUTO ACCIDENT,P173510019,1000 ORLEANS ST,39.29481,-76.60503800000001,2017-12-17
665877,3578595,3087066,Low,SW,HIT AND RUN,P173491981,2900 BAKER ST,39.305964,-76.665588,2017-12-15
665885,3578603,3111452,Low,SW,HIT AND RUN,P173600921,3600 W FRANKLIN ST,39.292646000000005,-76.677151,2017-12-26
665896,3578614,3112378,Low,SW,HIT AND RUN,P173601922,1000 ELLICOTT DY,39.29963,-76.668992,2017-12-26
665907,3578625,3098536,High,WD,AUTO ACC/INJURY,P173542115,2800 EDMONDSON AV,39.294476,-76.662976,2017-12-20
665938,3578656,3092442,Low,CD,AUTO ACCIDENT,P173521035,1800 ST PAUL ST,39.309963,-76.61487199999999,2017-12-18
665967,3578685,3076952,Low,ND,AUTO ACCIDENT,P173451872,4100 BLK N CHARLES ST,39.338844,-76.61835500000001,2017-12-11
665968,3578686,3099507,Medium,WD,AUTO ACCIDENT,P173550257,1800 BAKER ST,39.30662,-76.647281,2017-12-21
666087,3578805,3136003,Low,SW,AUTO ACCIDENT,P180060433,200 S PULASKI ST,39.284971,-76.64989399999999,2018-01-06
666171,3578890,3107138,Low,ND,AUTO ACCIDENT,P173580478,NB I 100 N/W NORTHERN PY,39.311132,-76.618077,2017-12-24
666181,3578900,3111481,Low,ND,HIT AND RUN,P173600955,1000 TUNBRIDGE RD,39.356138,-76.6007,2017-12-26
666197,3578916,3107130,Low,ND,AUTO ACCIDENT,P173580473,NB I 100 N/W NORTHERN PY,39.311132,-76.618077,2017-12-24
666225,3578944,3113377,Low,SE,AUTO ACCIDENT,P173610732,1000 FLEET ST,39.28427,-76.59995500000001,2017-12-27
666230,3578949,3120563,Low,NE,HIT AND RUN,P173640956,5800 CEDONIA AV,39.342141,-76.53214799999999,2017-12-30
666269,3578988,3122260,Low,ED,HIT AND RUN,P173650495,700 BARTLETT AV,39.316078000000005,-76.60623000000001,2017-12-31
666275,3578994,3120498,Low,NE,AUTO ACCIDENT,P173640883,3700 BLK RAVENWOOD AV,39.315307000000004,-76.56662,2017-12-30
666290,3579009,3127586,Low,NW,AUTO ACCIDENT,P180021978,5600 REISTERSTOWN RD,39.348995,-76.69218000000001,2018-01-02
666291,3579010,3105066,Low,NE,HIT AND RUN,P173570886,3600 CHESTERFIELD AV,39.319410999999995,-76.563769,2017-12-23
666331,3579050,3133342,Low,ND,AUTO ACCIDENT,P180050368,NB I 100 N/W COLD SPRING LN,39.345103,-76.62550300000001,2018-01-05
666345,3579064,3112566,High,ND,AUTO ACC/INJURY,P173602118,3800 ELLERSLIE AV,39.335812,-76.605949,2017-12-26
666364,3579083,3131672,Low,SD,AUTO ACCIDENT,P180040953,2100 W PATAPSCO AV,39.250892,-76.64393299999999,2018-01-04
666368,3579087,3111368,Low,WD,HIT AND RUN,P173600834,2200 WHITTIER AV,39.315779,-76.648717,2017-12-26
666393,3579112,3126537,Low,CD,AUTO ACCIDENT,P180020790,900 DRUID PARK LAKE DR,39.317011,-76.636151,2018-01-02
666405,3579124,3109993,Low,SW,AUTO ACCIDENT,P173591284,200 N MONASTERY AV,39.289278,-76.674725,2017-12-25
666417,3579136,3127680,Low,SE,AUTO ACCIDENT,P180022163,6200 EASTERN AV,39.287627,-76.542675,2018-01-02
666438,3579157,3107522,Low,SW,HIT AND RUN,P173580895,4400 FREDERICK AV,39.281563,-76.688689,2017-12-24
666440,3579159,3122275,Low,ND,AUTO ACCIDENT,P173650511,SB I 100 S/W COLD SPRING LN,39.345103,-76.62550300000001,2017-12-31
666457,3579176,3103608,Low,ND,AUTO ACCIDENT,P173561985,400 E 25TH ST,39.318041,-76.610957,2017-12-22
666488,3579207,3120396,Low,NE,AUTO ACCIDENT,P173640780,4400 FOREST VIEW AV,39.349973,-76.53316099999999,2017-12-30
666493,3579212,3108433,Low,SE,HIT AND RUN,P173581878,5700 BLK EASTERN AV,39.287446,-76.546968,2017-12-24
666495,3579214,3135723,Low,SD,AUTO ACCIDENT,P180060092,2200 NORTHBRIDGE AV,39.232240999999995,-76.567316,2018-01-06
666516,3579235,3124637,Low,NW,HIT AND RUN,P180010885,3300 DORITHAN RD,39.330908,-76.66844300000001,2018-01-01
666529,3579248,3120507,Low,ND,HIT AND RUN,P173640899,5600 YORK RD,39.357944,-76.609922,2017-12-30
666530,3579249,3107898,Low,NE,AUTO ACCIDENT,P173581300,3900 FRANKFORD AV,39.341735,-76.55317600000001,2017-12-24
666552,3579271,3116865,Low,ND,AUTO ACCIDENT,P173622127,5100 SUNSET RD,39.352247,-76.664856,2017-12-28
666572,3579291,3123197,Low,CD,AUTO ACCIDENT,P173651491,200 ST PAUL PL,39.291421,-76.61393299999999,2017-12-31
666579,3579298,3108562,Low,SE,HIT AND RUN,P173582016,500 N LUZERNE AV,39.296913,-76.580737,2017-12-24
666588,3579307,3107881,Low,NE,AUTO ACCIDENT,P173581277,3000 ROSALIE AV,39.368044,-76.547824,2017-12-24
666596,3579315,3113933,Low,WD,AUTO ACCIDENT,P173611339,2700 BLK EDMONDSON AV,39.294525,-76.66154,2017-12-27
666606,3579325,3104682,Low,SD,HIT AND RUN,P173570431,1100 HULL ST,39.273751000000004,-76.590994,2017-12-23
666607,3579326,3116045,Low,NE,AUTO ACCIDENT,P173621206,2500 BLK HARFORD RD,39.316763,-76.59526899999999,2017-12-28
666615,3579334,3120124,High,NW,AUTO ACC/INJURY,P173640469,4600 MT HOPE DR,39.347547999999996,-76.705495,2017-12-30
666627,3579346,3111332,Low,SD,AUTO ACCIDENT,P173600796,1300 S HANOVER ST,39.274582,-76.615392,2017-12-26
666683,3579402,3103424,Low,NE,AUTO ACCIDENT,P173561768,2500 CECIL AV,39.319429,-76.599537,2017-12-22
666750,3579469,3111164,Low,ND,AUTO ACCIDENT,P173600625,3400 FALLS RD,39.329873,-76.634702,2017-12-26
666875,3579595,3131743,Low,CD,AUTO ACCIDENT,P180041034,SB I 100 S/GUILFORD AV,39.290828000000005,-76.611069,2018-01-04
666877,3579597,3139458,Low,CD,HIT AND RUN,P180071854,2100 DRUID HILL AV,39.308372,-76.636478,2018-01-07
666884,3579604,3126273,Low,SD,AUTO ACCIDENT,P180020467,3800 WEST BAY AV,39.231815999999995,-76.595061,2018-01-02
666909,3579629,3150591,Low,SE,AUTO ACCIDENT,P180120597,700 GRUNDY ST,39.284399,-76.563191,2018-01-12
666912,3579632,3142263,Low,ND,AUTO ACCIDENT,P180082900,3700 BLK ELM AV,39.333063,-76.631343,2018-01-08
666916,3579636,3151032,Low,SD,AUTO ACCIDENT,P180121128,1700 WHETSTONE WY,39.268578000000005,-76.599954,2018-01-12
666975,3579695,3141341,Low,NE,HIT AND RUN,P180081856,4800 ABERDEEN AV,39.319453,-76.551232,2018-01-08
666984,3579704,3142783,Low,NW,HIT AND RUN,P180090614,5600 LIBERTY HEIGHTS AV,39.335139,-76.707639,2018-01-09
667002,3579722,3135971,Low,NE,HIT AND RUN,P180060394,1600-BLK MONTPELIER ST,39.32065,-76.596588,2018-01-06
667005,3579725,3136732,Low,NW,AUTO ACCIDENT,P180061227,4100 PATTERSON AV,39.355006,-76.703727,2018-01-06
667012,3579732,3152896,High,ND,AUTO ACC/INJURY,P180123192,NB I 100 N/W NORTHERN PY,39.311132,-76.618077,2018-01-12
667048,3579768,3143970,Low,NE,HIT AND RUN,P180091971,6200 PULASKI HY,39.303915,-76.5414,2018-01-09
667062,3579782,3139017,Low,ND,AUTO ACCIDENT,P180071342,800 REVERDY RD,39.363229,-76.60191800000001,2018-01-07
667066,3579786,3145950,Low,NE,AUTO ACCIDENT,P180101385,7600 HARFORD RD,39.371959000000004,-76.54440600000001,2018-01-10
667083,3579803,3161612,Medium,NE,AUTO ACCIDENT,P180161850,2600 CECIL AV,39.320279,-76.59863299999999,2018-01-16
667106,3579826,3143729,Low,SW,HIT AND RUN,P180091688,500 MILLINGTON AV,39.279961,-76.65641600000001,2018-01-09
667112,3579832,3163494,Low,NE,HIT AND RUN,P180170916,6500 FRANKFORD AV,39.315067,-76.540042,2018-01-17
667128,3579848,3127457,Low,NE,HIT AND RUN,P180021840,5500 PILGRIM RD,39.357212,-76.570266,2018-01-02
667164,3579884,3143031,Low,NE,HIT AND RUN,P180090895,5800 PLUMER AV,39.342133000000004,-76.531286,2018-01-09
667193,3579913,3140135,Low,SE,AUTO ACCIDENT,P180080463,2600 E FAYETTE ST,39.294494,-76.580158,2018-01-08
667211,3579931,3126293,Low,SE,HIT AND RUN,P180020494,1300 DREW ST,39.27722,-76.542928,2018-01-02
667233,3579953,3142805,Low,SD,AUTO ACCIDENT,P180090641,2300 SIDNEY AV,39.262597,-76.633175,2018-01-09
667240,3579960,3136125,Low,SW,HIT AND RUN,P180060562,500 LYNDHURST ST,39.292654,-76.680548,2018-01-06
667250,3579970,3140252,Low,WD,AUTO ACCIDENT,P180080617,1400 W SARATOGA ST,39.292184999999996,-76.640294,2018-01-08
667264,3579984,3139267,High,WD,AUTO ACC/INJURY,P180071638,900 BLK N GILMOR ST,39.299013,-76.642966,2018-01-07
667283,3580003,3141972,High,CD,AUTO ACC/INJURY,P180082547,1400 BLK N CHARLES ST,39.30553,-76.616219,2018-01-08
667306,3580026,3144005,Medium,ND,AUTO ACCIDENT,P180092017,4400 FALLS RD,39.342102000000004,-76.63985500000001,2018-01-09
667316,3580036,3149404,Low,NW,AUTO ACCIDENT,P180112386,3600 W NORTHERN PY,39.352336,-76.68480100000001,2018-01-11
667386,3580106,3131892,Low,SE,HIT AND RUN,P180041218,1300 BROENING HY,39.279339,-76.543645,2018-01-04
667390,3580110,3158469,Low,SD,AUTO ACCIDENT,P180150830,100 S FREMONT AV,39.286725,-76.62763000000001,2018-01-15
667417,3580137,3141841,Low,ND,AUTO ACCIDENT,P180082410,1100 ELBANK AV,39.364647999999995,-76.596636,2018-01-08
667467,3580187,3152519,Low,SD,HIT AND RUN,P180122746,1800 W LOMBARD ST,39.286226,-76.645077,2018-01-12
667486,3580206,3129395,Low,NE,HIT AND RUN,P180031271,3700 BELAIR RD,39.324665,-76.569627,2018-01-03
667493,3580213,3127627,Low,SE,AUTO ACCIDENT,P180022034,6200 EASTERN AV,39.287627,-76.542675,2018-01-02
667501,3580221,3142044,Low,NE,AUTO ACCIDENT,P180082631,1500 BLK GLENEAGLE RD,39.362351000000004,-76.586488,2018-01-08
667508,3580228,3140088,Low,NE,AUTO ACCIDENT,P180080409,4000 BLK MORAVIA RD,39.334270000000004,-76.56340300000001,2018-01-08
667543,3580263,3142766,Low,NW,HIT AND RUN,P180090598,4000 WABASH AV,39.330995,-76.666043,2018-01-09
667575,3580295,3142017,Low,ND,AUTO ACCIDENT,P180082601,2600 PARK HEIGHTS TE,39.338612,-76.661564,2018-01-08
667589,3580309,3149062,Low,ND,HIT AND RUN,P180112001,700 E 41ST ST,39.339712,-76.606157,2018-01-11
667648,3580376,3193217,Low,NW,AUTO ACCIDENT,P180280779,3600 GARRISON BL,39.329803999999996,-76.68243299999999,2018-01-28
667651,3580379,3194160,Medium,SD,AUTO ACCIDENT,P180281830,1100 LIGHT ST,39.276643,-76.6123,2018-01-28
667653,3580381,3191613,Low,CD,AUTO ACCIDENT,P180272113,1400 ST PAUL ST,39.307519,-76.61471800000001,2018-01-27
667666,3580394,3195040,Low,NW,AUTO ACCIDENT,P180282865,4500 N ROGERS AV,39.343532,-76.694091,2018-01-28
667682,3580410,3153938,Low,ND,HIT AND RUN,P180131094,300 E 25TH ST,39.317983,-76.612727,2018-01-13
667694,3580422,3177260,Low,WD,HIT AND RUN,P180221832,1700 W NORTH AV,39.309967,-76.645108,2018-01-22
667728,3580456,3176073,Medium,ND,AUTO ACCIDENT,P180220451,5000 BLK GREENSPRING AV,39.3534,-76.659992,2018-01-22
667740,3580468,3175520,Low,NW,HIT AND RUN,P180212476,3700 BLK REISTERSTOWN RD,39.330304,-76.66131,2018-01-21
667754,3580482,3155681,Low,WD,HIT AND RUN,P180140256,2500 BLK EDMONDSON AV,39.294714,-76.656533,2018-01-14
667763,3580491,3168520,High,WD,AUTO ACC/INJURY,P180191058,2000 GWYNNS FALLS PY,39.316099,-76.651524,2018-01-19
667775,3580503,3156941,Low,SD,AUTO ACCIDENT,P180141719,100 E GITTINGS ST,39.274219,-76.611968,2018-01-14
667811,3580539,3176451,Medium,ED,HIT AND RUN,P180220908,2600 E CHASE ST,39.303729,-76.581024,2018-01-22
667852,3580580,3179746,Low,SW,AUTO ACCIDENT,P180231566,3600 W MULBERRY ST,39.291779999999996,-76.677458,2018-01-23
667854,3580582,3173234,Low,ND,AUTO ACCIDENT,P180203029,2900/N CHARLES ST,39.323178999999996,-76.617518,2018-01-20
667867,3580595,3169946,Low,SD,HIT AND RUN,P180192650,1200 WICOMICO ST,39.278765,-76.630113,2018-01-19
667947,3580676,3170149,Low,CD,AUTO ACCIDENT,P180192905,700 E PRATT ST,39.28678,-76.606829,2018-01-19
667994,3580724,3167110,Low,ED,AUTO ACCIDENT,P180182507,1300 GREENMOUNT AV,39.304978999999996,-76.608225,2018-01-18
668014,3580744,3159038,Low,NE,AUTO ACCIDENT,P180151432,5900 BELAIR RD,39.345551,-76.541033,2018-01-15
668021,3580751,3176544,Medium,ED,AUTO ACCIDENT,P180221013,900 BONAPARTE AV,39.316611,-76.602132,2018-01-22
668023,3580753,3163710,Low,CD,HIT AND RUN,P180171159,1000 PARK AV,39.303349,-76.618409,2018-01-17
668042,3580772,3171112,Low,ND,AUTO ACCIDENT,P180200690,2100 ST PAUL ST,39.313423,-76.615107,2018-01-20
668055,3580785,3161615,Medium,ED,AUTO ACCIDENT,P180161888,1000 BLK N WOLFE ST,39.302338,-76.59113,2018-01-16
668084,3580814,3193170,Low,ND,AUTO ACCIDENT,P180280716,NB I 100 N/W NORTHERN PY,39.311132,-76.618077,2018-01-28
668101,3580831,3192120,Low,NE,HIT AND RUN,P180272690,3100 MORAVIA RD,39.342232,-76.568223,2018-01-27
668109,3580839,3156174,Low,SW,AUTO ACCIDENT,P180140875,1900 BEECHWOOD AV,39.305228,-76.705899,2018-01-14
668119,3580849,3174111,Low,CD,HIT AND RUN,P180210899,600 DOLPHIN ST,39.299332,-76.629874,2018-01-21
668123,3580853,3175865,Low,SE,AUTO ACCIDENT,P180220195,1700 ALICEANNA ST,39.28354,-76.59322,2018-01-22
668145,3580876,3174347,Low,NE,AUTO ACCIDENT,P180211154,4300 SHAMROCK AV,39.326859000000006,-76.56364599999999,2018-01-21
668164,3580895,3165832,Low,ND,AUTO ACCIDENT,P180181014,100 W 25TH ST,39.317788,-76.618565,2018-01-18
668241,3580972,3188666,High,ND,AUTO ACC/INJURY,P180261890,4400 FALLS RD,39.342102000000004,-76.63985500000001,2018-01-26
668249,3580980,3173138,Low,CD,AUTO ACCIDENT,P180202912,2300 MADISON AV,39.311728,-76.636975,2018-01-20
668269,3581001,3183945,Low,NE,HIT AND RUN,P180243024,3400 MARY AV,39.352399,-76.55242,2018-01-24
668308,3581041,3174549,Low,NE,HIT AND RUN,P180211397,4600 ASBURY AV,39.330442,-76.560812,2018-01-21
668370,3581103,3169184,High,NE,AUTO ACC/INJURY,P180191856,6700 PULASKI HY,39.305727000000005,-76.536888,2018-01-19
668392,3581137,3187549,Low,WD,AUTO ACCIDENT,P180260631,1000 W LEXINGTON ST,39.290945,-76.63389000000001,2018-01-26
668433,3581204,3198830,Low,SD,HIT AND RUN,P180301533,3600 WEST BAY AV,39.233359,-76.594305,2018-01-30
668443,3581223,3205851,Low,NE,AUTO ACCIDENT,P180330575,4100 BLK ECHODALE AV,39.337892,-76.552642,2018-02-02
668469,3581266,3189806,Low,NE,AUTO ACCIDENT,P180270045,1400 E BELVEDERE AV,39.360128,-76.589569,2018-01-27
668477,3581285,3197959,Low,ED,AUTO ACCIDENT,P180300515,1700 N GAY ST,39.309825,-76.587261,2018-01-30
