,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
85955,379147,3207010,Low,ND,INTOXICATED PERS,P180331914,400 E 33RD ST,39.328371999999995,-76.610623,2018-02-02
86953,450535,2919281,Low,NE,INTOXICATED PERS,P172832975,3600 MONTEREY RD,39.332442,-76.59563100000001,2017-10-10
87739,470619,2475412,Low,SD,INTOXICATED PERS,P171291682,100 W RANDALL ST,39.271508000000004,-76.615185,2017-05-09
88027,471030,2464628,Low,ND,INTOXICATED PERS,P171251955,500 E 33RD ST,39.328423,-76.608901,2017-05-05
88331,471472,2498781,Low,SW,INTOXICATED PERS,P171372368,2600 W FAYETTE ST,39.288819000000004,-76.6591,2017-05-17
88474,471686,2507890,Low,SE,INTOXICATED PERS,P171401739,2100 BOSTON ST,39.284496999999995,-76.58677,2017-05-20
88566,471808,2502137,Low,SE,INTOXICATED PERS,P171382604,200 S DUNCAN ST,39.289278,-76.586664,2017-05-18
89423,472978,2534470,Low,ND,INTOXICATED PERS,P171491674,400 E 33RD ST,39.328371999999995,-76.610623,2017-05-29
89876,473554,2547981,Low,ED,INTOXICATED PERS,P171540339,300 FALLSWAY,39.292856,-76.60850400000001,2017-06-03
90080,473836,2563551,Low,SE,INTOXICATED PERS,P171590886,400 BLK S CONKLING ST,39.287477,-76.567216,2017-06-08
90881,474886,2569677,Low,SE,INTOXICATED PERS,P171610539,400 BONSAL ST,39.288837,-76.54571899999999,2017-06-10
91715,475988,2598352,Low,NE,INTOXICATED PERS,P171702216,3100 GIBBONS AV,39.350046999999996,-76.560817,2017-06-19
91720,475995,2607010,Medium,SW,INTOXICATED PERS,P171731773,3900 EDMONDSON AV,39.293856,-76.681354,2017-06-22
92199,476650,2624767,Medium,NW,INTOXICATED PERS,P171791864,2900 ALLENDALE RD,39.320264,-76.68074200000001,2017-06-28
92207,476661,2625598,Medium,SE,INTOXICATED PERS,P171792808,1900 ALICEANNA ST,39.283679,-76.58981999999999,2017-06-28
92666,477283,2638238,Low,CD,INTOXICATED PERS,P171840149,600 E PRATT ST,39.286741,-76.60776899999999,2017-07-03
92882,477583,2631667,Medium,ED,INTOXICATED PERS,P171812673,2300 HARFORD RD,39.315827,-76.59626899999999,2017-06-30
94473,479694,2679435,Low,WD,INTOXICATED PERS,P171980369,1700 GWYNNS FALLS PY,39.31727,-76.649916,2017-07-17
95496,481047,2752100,Medium,ND,INTOXICATED PERS,P172231789,2300 N CHARLES ST,39.315422,-76.616824,2017-08-11
96773,482776,2776294,Low,SD,INTOXICATED PERS,P172320410,1600 COVINGTON ST,39.271854,-76.606601,2017-08-20
97246,483395,2808856,Low,CD,INTOXICATED PERS,P172432527,1200 N CHARLES ST,39.30356,-76.616061,2017-08-31
97608,483880,2814167,Low,CD,INTOXICATED PERS,P172451894,400 N PACA ST,39.294038,-76.62256500000001,2017-09-02
97901,484271,2811846,Medium,SE,INTOXICATED PERS,P172442509,1700 ALICEANNA ST,39.28354,-76.59322,2017-09-01
98162,484603,2817681,Low,SD,INTOXICATED PERS,P172470232,600 WASHINGTON BLVD,39.285037,-76.623471,2017-09-04
98306,484810,2816845,Medium,SE,INTOXICATED PERS,P172462093,3700 EASTERN AV,39.286623,-76.566345,2017-09-03
98516,485094,2833077,Medium,WD,INTOXICATED PERS,P172522645,2300 N MONROE ST,39.314462,-76.649236,2017-09-09
99203,485989,2884862,Medium,SE,INTOXICATED PERS,P172712090,700 KANE ST,39.284984,-76.536913,2017-09-28
99619,486548,2891227,Medium,NE,INTOXICATED PERS,P172732481,4900 FRANKFORD AV,39.331389,-76.543797,2017-09-30
99642,486582,2889145,Low,CD,INTOXICATED PERS,P172730160,100 MARKET PL,39.287924,-76.60686899999999,2017-09-30
99909,486936,2902406,Low,NE,INTOXICATED PERS,P172773201,4500 PARKMONT AV,39.346539,-76.532759,2017-10-04
100594,487811,2916816,Low,NW,INTOXICATED PERS,P172830166,6600 EBERLE DR,39.354581,-76.707911,2017-10-10
101497,489014,2988364,Low,NE,INTOXICATED PERS,P173091316,2900 CHRISTOPHER AV,39.359577,-76.558301,2017-11-05
101578,489122,2990586,Low,ND,INTOXICATED PERS,P173101191,3200 GREENMOUNT AV,39.327394,-76.60941899999999,2017-11-06
101921,489589,2974887,Low,SE,INTOXICATED PERS,P173041757,1800 EASTERN AV,39.285664000000004,-76.591247,2017-10-31
101980,489675,2985950,Low,WD,INTOXICATED PERS,P173081609,2100 W NORTH AV,39.309711,-76.65129,2017-11-04
104219,492632,3053994,Low,SE,INTOXICATED PERS,P173360304,5600 O DONNELL ST,39.281271999999994,-76.547567,2017-12-02
105211,493929,3086240,Low,WD,INTOXICATED PERS,P173491063,2500 LAURETTA AV,39.294041,-76.65623000000001,2017-12-15
105233,493958,3093481,Low,WD,INTOXICATED PERS,P173522203,800 N ARLINGTON AV,39.297952,-76.635789,2017-12-18
107110,496542,3175621,Low,ND,INTOXICATED PERS,P180212603,2500 N HOWARD ST,39.318171,-76.619748,2018-01-21
107882,497946,3207564,Low,NE,INTOXICATED PERS,P180332563,4900 FRANKFORD AV,39.331389,-76.543797,2018-02-02
107949,498119,3189363,Low,SD,INTOXICATED PERS,P180262660,1200 W OSTEND ST,39.280925,-76.63294,2018-01-26
109040,573324,3040825,Low,NE,INTOXICATED PERS,P173302331,5600 HARFORD RD,39.35353,-76.560388,2017-11-26
109068,573410,3042932,Low,SW,INTOXICATED PERS,P173312292,2000 FOREST HEIGHTS DR,39.307390999999996,-76.70736099999999,2017-11-27
110001,588611,2462031,Low,SW,INTOXICATED PERS,P171242289,2200 BLK WILKENS AV,39.280736,-76.650717,2017-05-04
111880,591156,2541844,Low,SW,INTOXICATED PERS,P171520279,5000 CORLEY RD,39.312328,-76.701257,2017-06-01
112165,591537,2552286,Medium,SD,INTOXICATED PERS,P171551725,400 WASHBURN AV,39.234987,-76.60584899999999,2017-06-04
112997,592599,2600870,Low,SE,INTOXICATED PERS,P171711804,3300 BLK O DONNELL ST,39.280426,-76.569416,2017-06-20
113776,593578,2640406,Low,CD,INTOXICATED PERS,P171842602,1800 MARYLAND AV,39.309852,-76.617837,2017-07-03
114125,594013,2653113,Low,ND,INTOXICATED PERS,P171882959,500 ROSE HILL TE,39.33867,-76.608796,2017-07-07
114494,594468,2641543,Low,SE,INTOXICATED PERS,P171850401,300 HORNEL ST,39.290411,-76.540103,2017-07-04
114776,594826,2696433,Low,SE,INTOXICATED PERS,P172032802,300 S PATTERSON PARK AV,39.287794,-76.58444899999999,2017-07-22
115100,595242,2677267,Low,CD,INTOXICATED PERS,P171970988,1400 BLK JOHN ST,39.307926,-76.62346600000001,2017-07-16
115334,595549,2707785,Low,ED,INTOXICATED PERS,P172073097,2100 E CHASE ST,39.303466,-76.588145,2017-07-26
115833,596203,2700858,Medium,SW,INTOXICATED PERS,P172051834,3800 MACTAVISH AV,39.264538,-76.679819,2017-07-24
116235,596705,2734380,Medium,CD,INTOXICATED PERS,P172170263,1600 ST PAUL ST,39.307849,-76.614737,2017-08-05
